#timestamp, tx, ty, tz, r, p, y
1.61479e+09,20.1059,2.58345,-0.204013,0.00555956,-0.00852884, 0.0738335
1.61479e+09,20.6804,2.61981,-0.210944,0.00214815,-0.00247161, 0.068154
1.61479e+09,21.2609,2.64621,-0.213298,0.000335006,0.00687032, 0.0648383
1.61479e+09,21.836,2.67692,-0.223508,0.00483473,0.00592919, 0.0584243
1.61479e+09,22.4043,2.69626,-0.230042,0.00887772,0.00693549, 0.0529074
1.61479e+09,22.9737,2.71923,-0.242285,0.00888052,0.00326542, 0.0486999
1.61479e+09,23.5514,2.7361,-0.250977,0.00661686,0.000204637, 0.0413647
1.61479e+09,24.1228,2.74821,-0.251293,0.00946803,0.00266739, 0.034257
1.61479e+09,24.6983,2.75933,-0.256436,0.00607746,0.00570284, 0.0510615
1.61479e+09,25.3051,2.79159,-0.265144,0.00928984,0.0500382, 0.139742
1.61479e+09,25.8582,2.90481,-0.313807,0.0384867,0.0439904, 0.325182
1.61479e+09,26.3563,3.1638,-0.31038,0.0150249,0.00496152, 0.492785
1.61479e+09,26.8162,3.48035,-0.317574,0.0155112,-0.00774918, 0.737877
1.61479e+09,27.1586,3.9232,-0.308529,0.00941886,-0.0233289, 1.00515
1.61479e+09,27.4505,4.41781,-0.336434,0.0101296,-0.0190674, 1.08278
1.61479e+09,27.7381,4.95667,-0.338613,0.0223965,0.0330975, 1.11708
1.61479e+09,28.0066,5.45464,-0.355305,0.0293619,0.0308365, 1.09082
1.61479e+09,28.3186,5.96543,-0.385031,0.022849,0.039421, 1.00072
1.61479e+09,28.7063,6.44024,-0.434502,0.0296295,0.0901619, 0.899298
1.61479e+09,29.1097,6.91401,-0.503977,0.0351425,0.134086, 0.862631
1.61479e+09,29.4865,7.31664,-0.582102,0.0270493,0.126734, 0.840779
1.61479e+09,29.982,7.91291,-0.648497,0.0311005,0.0577685, 0.895043
1.61479e+09,30.3449,8.34407,-0.685368,0.0381535,0.0666782, 0.906782
1.61479e+09,30.6665,8.75216,-0.717988,0.0374231,0.0444341, 0.905962
1.61479e+09,31.0143,9.16766,-0.742331,0.03382,0.0391801, 0.874819
1.61479e+09,31.3609,9.56142,-0.762016,0.0313479,0.0165261, 0.859042
1.61479e+09,31.7347,9.97034,-0.77301,0.0317898,0.0290015, 0.84816
1.61479e+09,32.1175,10.3867,-0.796272,0.0247211,0.0372817, 0.835303
1.61479e+09,32.4891,10.7827,-0.821166,0.0201198,0.0326952, 0.794464
1.61479e+09,32.9007,11.1615,-0.846251,0.032262,0.0422317, 0.761585
1.61479e+09,33.3234,11.5011,-0.870882,0.0381141,0.0503596, 0.663491
1.61479e+09,33.785,11.7833,-0.905957,0.0249769,0.051939, 0.381631
1.61479e+09,34.3296,11.9355,-0.952522,0.020289,0.0758366, 0.219536
1.61479e+09,34.876,11.9955,-0.984661,-0.0221966,0.0807858, 0.0149793
1.61479e+09,35.412,11.9902,-1.02693,-0.0463234,0.0576493, -0.076097
1.61479e+09,35.9649,11.9207,-1.06292,-0.0371534,0.0470479, -0.116705
1.61479e+09,36.5018,11.8468,-1.09377,-0.00746105,0.0400606, -0.0644091
1.61479e+09,37.0494,11.8078,-1.11708,-0.0100232,0.0346386, -0.0523294
1.61479e+09,37.5968,11.7687,-1.13683,-0.00240704,0.0340165, -0.0465209
1.61479e+09,38.146,11.7425,-1.16163,-0.0039227,0.0278619, -0.0440221
1.61479e+09,38.7026,11.7077,-1.18382,-0.0104947,0.0259336, -0.0464806
1.61479e+09,39.2372,11.6866,-1.19401,-0.0138153,0.0294243, -0.0541717
1.61479e+09,39.7628,11.6382,-1.21285,-0.0020261,0.00278439, -0.0537059
1.61479e+09,40.3246,11.6076,-1.21873,-0.00958682,0.00622689, -0.0556829
1.61479e+09,40.9144,11.5716,-1.24314,-0.0163172,0.0237995, -0.0607369
1.61479e+09,41.4786,11.5295,-1.24677,-0.0140263,0.019549, -0.0602994
1.61479e+09,42.0365,11.4907,-1.25686,-0.02352,-0.00222984, -0.0659493
1.61479e+09,42.62,11.412,-1.27157,-0.0153222,0.0181059, -0.131532
1.61479e+09,43.1889,11.2978,-1.28576,0.00348405,0.0123926, -0.197776
1.61479e+09,43.7312,11.1446,-1.29415,0.00735136,0.012195, -0.278242
1.61479e+09,44.2459,10.9899,-1.29069,-0.013955,-0.00588211, -0.315327
1.61479e+09,44.7754,10.816,-1.29143,-0.0354218,-0.0219822, -0.381503
1.61479e+09,45.3173,10.5791,-1.29321,-0.043556,-0.00127944, -0.425319
1.61479e+09,45.8047,10.3114,-1.28939,-0.0425129,-0.0124245, -0.555893
1.61479e+09,46.2968,9.98086,-1.29825,-0.0617553,0.00716218, -0.641906
1.61479e+09,46.7173,9.63888,-1.28916,-0.0734302,-0.0281357, -0.68985
1.61479e+09,47.1435,9.25395,-1.27137,-0.0733312,-0.0356954, -0.748531
1.61479e+09,47.5342,8.8511,-1.25146,-0.0601902,-0.0398317, -0.770242
1.61479e+09,47.9258,8.46369,-1.24151,-0.0752,-0.0455174, -0.788388
1.61479e+09,37.1884,13.8874,-1.11535,0.000317879,0.000848762, 3.13789
1.61479e+09,37.0483,14.4229,-1.12527,0.0017733,-0.0409854, -3.12381
1.61479e+09,36.529,14.4012,-1.09131,-0.000537942,-0.0682308, -3.11647
1.61479e+09,36.3939,14.3644,-1.08369,-0.0177918,-0.0624298, -2.89022
1.61479e+09,36.2961,14.3059,-1.08329,-0.0362461,-0.0533056, -2.59337
1.61479e+09,36.2598,14.2744,-1.07359,-0.0460621,-0.0468067, -2.36683
1.61479e+09,36.0756,14.0118,-1.06927,-0.0475567,-0.0356747, -2.15904
1.61479e+09,35.7714,13.5194,-1.05468,-0.0483061,-0.0373505, -2.10477
1.61479e+09,35.4604,13.0304,-1.03438,-0.0553945,-0.0342177, -2.15669
1.61479e+09,35.132,12.5618,-1.0189,-0.0594392,-0.0462788, -2.21611
1.61479e+09,34.7534,12.0853,-0.983166,-0.0606211,-0.0856359, -2.2499
1.61479e+09,34.4189,11.6687,-0.948193,-0.0772453,-0.0660228, -2.26514
1.61479e+09,34.0438,11.2394,-0.920505,-0.0663064,-0.0458873, -2.25461
1.61479e+09,33.6457,10.7705,-0.887089,-0.0538129,-0.0679989, -2.25155
1.61479e+09,33.2231,10.2581,-0.852748,-0.060357,-0.051917, -2.26038
1.61479e+09,32.799,9.76326,-0.821561,-0.056768,-0.0546925, -2.26893
1.61479e+09,32.4355,9.35614,-0.804337,-0.05092,-0.040994, -2.27064
1.61479e+09,32.0884,8.96111,-0.789515,-0.0423875,-0.0468806, -2.27707
1.61479e+09,31.7315,8.57149,-0.762838,-0.0259748,-0.0620738, -2.28219
1.61479e+09,31.3766,8.18102,-0.732337,-0.0179271,-0.0689594, -2.28434
1.61479e+09,31.0141,7.78948,-0.703688,-0.00977539,-0.0766795, -2.28943
1.61479e+09,30.6669,7.41731,-0.658366,-9.09408e-05,-0.106699, -2.29489
1.61479e+09,30.2727,7.01331,-0.620413,0.0191632,-0.0729967, -2.31021
1.61479e+09,29.832,6.58815,-0.538195,0.0463332,-0.157979, -2.33099
1.61479e+09,29.484,6.20491,-0.456529,0.0282449,-0.16077, -2.26644
1.61479e+09,29.1275,5.73544,-0.388394,0.00547863,-0.102773, -2.18953
1.61479e+09,28.7783,5.303,-0.349164,0.032682,-0.0773674, -2.20318
1.61479e+09,28.4257,4.90713,-0.332567,0.0574707,-0.0566401, -2.28745
1.61479e+09,28.0623,4.49607,-0.324198,0.0169195,-0.0424452, -2.36627
1.61479e+09,27.6118,4.16246,-0.320619,0.014382,-0.00275688, -2.5655
1.61479e+09,27.04,3.8211,-0.313552,-0.0153719,-0.0145799, -2.64072
1.61479e+09,26.4591,3.54078,-0.296697,-0.0308306,-0.02757, -2.79005
1.61479e+09,25.9791,3.38866,-0.287673,-0.0334907,-0.0191121, -2.82094
1.61479e+09,25.337,3.24164,-0.261523,-0.0296958,-0.0424447, -2.94258
1.61479e+09,24.8251,3.16977,-0.244078,-0.031084,-0.0425873, -3.00127
1.61479e+09,24.2896,3.10913,-0.236235,-0.0143255,-0.0149692, -3.02185
1.61479e+09,23.7698,3.05935,-0.227998,-0.0167267,-0.015975, -3.03339
1.61479e+09,23.2512,3.01158,-0.223254,-0.0177011,-0.0172897, -3.04474
1.61479e+09,22.7362,2.98595,-0.221577,-0.0160053,-0.0214823, -3.0843
1.61479e+09,22.2259,2.97396,-0.211963,-0.0134112,-0.0220892, -3.10652
1.61479e+09,21.7052,2.9666,-0.204097,-0.0131088,-0.0214443, -3.12264
1.61479e+09,21.1872,2.96274,-0.200816,-0.0104764,-0.0216085, -3.12959
1.61479e+09,20.6627,2.97278,-0.195754,-0.0120846,-0.0155555, -3.12871
1.61479e+09,20.1449,2.97059,-0.19495,-0.0106183,-0.0116285, -3.12354
1.61479e+09,19.6263,2.96594,-0.188096,-0.0124526,-0.0156952, -3.12166
1.61479e+09,19.1094,2.9625,-0.179746,-0.0173965,-0.0205705, -3.12484
1.61479e+09,18.5819,2.96496,-0.178096,-0.0167644,-0.0211718, -3.1308
1.61479e+09,18.0275,2.97364,-0.169096,-0.0177481,-0.0128303, -3.13499
1.61479e+09,17.4865,2.98094,-0.173443,-0.0164297,-0.0161744, 3.14038
1.61479e+09,16.9543,2.99251,-0.157478,-0.0149571,-0.0276619, 3.13519
1.61479e+09,16.4046,3.01462,-0.149543,-0.0149771,-0.0235653, 3.12918
1.61479e+09,15.8493,3.02616,-0.147376,-0.0144508,-0.0111437, 3.13507
1.61479e+09,15.3198,3.03589,-0.142337,-0.0137062,-0.0266766, -3.14143
1.61479e+09,14.7724,3.03367,-0.134416,-0.0132107,-0.0218341, -3.12686
1.61479e+09,14.2246,3.03496,-0.123647,-0.0125655,-0.0142789, -3.12413
1.61479e+09,13.6892,3.03274,-0.123964,-0.0118092,-0.0236016, -3.12897
1.61479e+09,13.1485,3.02867,-0.113762,-0.0150202,-0.0247449, -3.13458
1.61479e+09,12.5962,3.04546,-0.1079,-0.0134161,-0.0138663, -3.14068
1.61479e+09,12.0464,3.06049,-0.108604,-0.00747648,-0.00711831, 3.13558
1.61479e+09,11.4935,3.07449,-0.106939,-0.00585277,-0.00835322, 3.10053
1.61479e+09,10.9654,3.13228,-0.102439,-0.00815371,-0.00711811, 3.02269
1.61479e+09,10.4337,3.22116,-0.1042,-0.012851,-0.0139046, 2.97892
1.61479e+09,9.90724,3.3171,-0.093571,-0.0175087,-0.0225565, 2.95929
1.61479e+09,9.38871,3.42825,-0.0858893,-0.0142631,-0.0272834, 2.94569
1.61479e+09,8.75656,3.56596,-0.072199,-0.0121512,-0.0281602, 2.93647
1.61479e+09,8.18921,3.70294,-0.0622472,-0.00902779,-0.0267416, 2.92072
1.61479e+09,7.61778,3.83907,-0.0522059,-0.0141275,-0.0174169, 2.90336
1.61479e+09,7.05826,3.97792,-0.0478372,-0.0189499,-0.0182961, 2.90188
1.61479e+09,6.49447,4.09552,-0.0389201,-0.0208383,-0.0183475, 2.98707
1.61479e+09,5.92301,4.16831,-0.034622,-0.0197318,-0.0284968, 3.05549
1.61479e+09,5.34086,4.22476,-0.0242712,-0.0158588,-0.0195245, 3.09398
1.61479e+09,5.06239,4.20638,-0.0206978,-0.0170482,-0.0147681, -2.87455
1.61479e+09,4.52848,4.0217,-0.0129486,-0.020462,-0.0282822, -2.68845
1.61479e+09,4.29344,3.85897,-0.00296879,-0.0242132,-0.0138283, -2.41592
1.61479e+09,4.09667,3.62324,-0.00640526,-0.0227971,-0.00146296, -2.00844
1.61479e+09,3.99798,3.33548,-0.0047457,-0.0208493,0.00647655, -1.71488
1.61479e+09,3.98456,3.20089,-0.0143835,-0.0128965,0.000643806, -1.50838
1.61479e+09,4.0394,2.91013,-0.0164509,-0.00973111,-0.000552588, -1.11
1.61479e+09,4.10706,2.78392,-0.0193833,-0.0127989,0.00215297, -0.900511
1.61479e+09,4.51406,2.34484,-0.0269146,-0.0173587,0.00851696, -0.662583
1.61479e+09,5.02157,2.05081,-0.0384419,-0.00869076,0.00718639, -0.442348
1.61479e+09,5.29041,1.94099,-0.0427651,-0.00849485,0.00537195, -0.206066
1.61479e+09,5.87709,1.85722,-0.0511244,-0.00678069,0.00705098, -0.105401
1.61479e+09,6.44367,1.79848,-0.0571984,-0.00319229,0.0051593, -0.104779
1.61479e+09,7.00825,1.71918,-0.0640452,-0.00180319,-0.00201448, -0.126686
1.61479e+09,7.58161,1.63195,-0.0719777,-0.00423763,0.00184749, -0.149956
1.61479e+09,8.15782,1.52899,-0.082101,-0.00213906,0.00589668, -0.166897
1.61479e+09,8.7203,1.44174,-0.0924331,-0.00544436,0.00391465, -0.101742
1.61479e+09,9.29947,1.38515,-0.0973048,-0.00430109,0.00754863, -0.0741373
1.61479e+09,9.8753,1.33498,-0.107092,-0.00654948,0.0108426, -0.0639016
1.61479e+09,10.4298,1.3016,-0.11203,-0.00340977,-0.002754, 0.0630883
1.61479e+09,11.021,1.33997,-0.113898,0.00191643,-0.00156549, 0.0792788
1.61479e+09,11.5908,1.35062,-0.122137,-0.000124534,0.00187957, -0.0230075
1.61479e+09,12.17,1.31448,-0.127239,-0.00100373,-0.000762212, -0.0577431
1.61479e+09,12.7471,1.27257,-0.140682,0.00326859,0.0033326, -0.0424154
1.61479e+09,13.3252,1.24885,-0.140466,0.00857417,0.000755868, 0.00457581
1.61479e+09,13.8971,1.26231,-0.154407,0.00542536,0.000665781, 0.0414889
1.61479e+09,14.5095,1.28396,-0.157026,0.00472534,0.00478601, 0.0480862
1.61479e+09,15.1433,1.30274,-0.16437,0.00799333,0.00183514, 0.0424659
1.61479e+09,15.7801,1.31337,-0.174253,0.00276177,-0.00163879, 0.0226413
1.61479e+09,16.4277,1.30579,-0.177253,0.00335608,0.00359839, -0.014324
1.61479e+09,17.07,1.27595,-0.182239,0.00452339,0.00949893, -0.0313723
1.61479e+09,17.7044,1.26718,-0.20072,0.00299742,0.00600948, 0.0199588
1.61479e+09,18.3333,1.27983,-0.20454,-0.00058299,-0.000515106, 0.0372051
1.61479e+09,18.9793,1.29397,-0.214234,-0.00143395,-0.000378531, 0.0381366
1.61479e+09,19.6092,1.27822,-0.217327,-0.00175061,0.00160494, -0.0680838
1.61479e+09,20.2385,1.24061,-0.221852,4.49467e-06,0.000350884, 0.0165858
1.61479e+09,20.873,1.28996,-0.228726,0.00647936,0.00200488, 0.105633
1.61479e+09,21.5073,1.32747,-0.226703,0.00448589,-0.000255068, 0.0526332
1.61479e+09,22.1563,1.33467,-0.240731,0.00062436,0.0064876, 0.0283429
1.61479e+09,22.7897,1.34266,-0.251223,-0.00312141,0.00616526, -0.0118367
1.61479e+09,23.418,1.33132,-0.260482,-0.00491211,0.00499569, 0.00659925
1.61479e+09,24.0482,1.34646,-0.258799,-0.00241365,-0.00483767, 0.0708656
1.61479e+09,24.6861,1.39617,-0.256433,-0.00154665,-0.00401482, 0.0993296
1.61479e+09,25.2094,1.44926,-0.276585,-0.00057057,0.0473699, 0.112725
1.61479e+09,25.7234,1.491,-0.304839,0.00782106,0.0946384, 0.10418
1.61479e+09,26.2581,1.53786,-0.317762,-0.00262676,-0.00108646, 0.0976432
1.61479e+09,26.8833,1.60482,-0.320442,-0.00270797,-0.00586101, 0.107118
1.61479e+09,27.5075,1.66604,-0.324422,-0.00866225,-0.0201977, 0.10595
1.61479e+09,28.1362,1.71484,-0.317601,-0.00711224,-0.0240884, 0.095802
1.61479e+09,28.7146,1.74935,-0.280422,0.00136916,-0.0620963, 0.101893
1.61479e+09,29.3139,1.8831,-0.235173,-0.0108325,-0.0647813, 0.352424
1.61479e+09,29.8969,2.18393,-0.205545,-0.0127563,-0.0293901, 0.580156
1.61479e+09,30.4275,2.59401,-0.205629,-0.0121693,0.0165946, 0.747659
1.61479e+09,30.883,3.03092,-0.24224,-0.0196671,0.0657651, 0.769537
1.61479e+09,31.3101,3.41426,-0.29459,-0.00306601,0.0863659, 0.766728
1.61479e+09,31.7125,3.81052,-0.349871,-0.0116123,0.10524, 0.774155
1.61479e+09,32.1094,4.18435,-0.403309,-0.0109825,0.0985518, 0.779113
1.61479e+09,32.5254,4.58775,-0.481608,-0.00770169,0.126419, 0.780632
1.61479e+09,32.914,4.98298,-0.554016,-0.033993,0.138815, 0.767856
1.61479e+09,33.3139,5.35188,-0.624671,-0.0394833,0.135377, 0.727056
1.61479e+09,33.7437,5.70713,-0.694825,-0.0431981,0.141777, 0.689668
1.61479e+09,34.1737,6.04933,-0.776455,-0.0502436,0.140351, 0.666676
1.61479e+09,34.5917,6.36271,-0.848773,-0.0511361,0.11018, 0.643304
1.61479e+09,35.049,6.65477,-0.907277,-0.00549357,0.0922001, 0.644411
1.61479e+09,35.4883,7.04202,-0.962017,-0.06527,0.122704, 0.643374
1.61479e+09,35.9034,7.34759,-1.02802,-0.079781,0.0956877, 0.63285
1.61479e+09,36.3241,7.62605,-1.06472,-0.0397951,0.0548929, 0.66289
1.61479e+09,36.7509,7.92745,-1.09005,0.0129681,0.0346476, 0.719845
1.61479e+09,37.1633,8.28009,-1.10708,0.0315616,0.0190877, 0.761988
1.61479e+09,37.5672,8.66124,-1.12388,0.0283126,0.0147107, 0.759267
1.61479e+09,38.0106,9.06045,-1.14284,0.00880813,0.0242901, 0.675427
1.61479e+09,38.3955,9.29014,-1.1549,-0.00129478,0.0290953, 0.473504
1.61479e+09,38.9299,9.55352,-1.17532,-0.0117364,0.033152, 0.451152
1.61479e+09,39.4519,9.82434,-1.19606,-0.0133811,0.0253275, 0.53304
1.61479e+09,39.9575,10.1264,-1.21007,-0.0143957,0.0365196, 0.611055
1.61479e+09,40.4046,10.4866,-1.22029,0.00866714,0.0139137, 0.750934
1.61479e+09,40.7921,10.9198,-1.23565,0.0112087,0.0104084, 0.971351
1.61479e+09,41.0888,11.4644,-1.24774,0.0198218,0.0145442, 1.26549
1.61479e+09,41.2028,12.0209,-1.25085,0.0225097,-0.0128701, 1.52879
1.61479e+09,41.1671,12.4655,-1.24556,0.0192905,-0.0209379, 1.78924
1.61479e+09,41.0324,12.9013,-1.2455,0.0246703,-0.0152471, 1.99534
1.61479e+09,40.8355,13.3033,-1.243,0.0265988,-0.0155062, 2.20379
1.61479e+09,40.4495,13.7493,-1.24002,0.0124528,-0.0240844, 2.4175
1.61479e+09,40.2316,13.9237,-1.23192,0.017163,-0.0302407, 2.69947
1.61479e+09,39.6854,14.1471,-1.22258,0.0186596,-0.0398346, 2.78544
1.61479e+09,39.1989,14.3394,-1.20174,0.017742,-0.029493, 2.78667
1.61479e+09,38.6492,14.5089,-1.18707,0.0125073,-0.0438188, 3.02138
1.61479e+09,38.4353,14.5178,-1.18084,0.00293399,-0.0470888, -2.93027
1.61479e+09,37.876,14.3439,-1.15485,-0.00840916,-0.049246, -2.87114
1.61479e+09,37.5649,14.3135,-1.14503,0.000774046,-0.0437886, -3.08278
1.61479e+09,36.9956,14.3259,-1.12091,0.010894,-0.0465899, 3.07012
1.61479e+09,36.8862,14.1224,-1.13537,0.0124095,-0.0277326, -3.13619
1.61479e+09,36.3755,14.2625,-1.11625,0.0039392,-0.0485447, -2.97254
1.61479e+09,36.3207,14.2435,-1.09373,-0.00787113,-0.0414216, -2.73399
1.61479e+09,36.2702,14.1809,-1.07709,-0.0164593,-0.0353879, -2.52728
1.61479e+09,36.2261,14.1274,-1.07461,-0.0233938,-0.0311619, -2.25926
1.61479e+09,35.9431,13.7123,-1.04976,-0.024919,-0.027146, -2.15007
1.61479e+09,35.6822,13.2817,-1.02921,-0.0239153,-0.0282048, -2.11181
1.61479e+09,35.4152,12.8566,-1.02414,-0.0301723,-0.0266251, -2.15758
1.61479e+09,35.0777,12.3972,-1.01626,-0.0352218,-0.0388604, -2.22497
1.61479e+09,34.7618,12.0103,-0.983416,-0.0370795,-0.0668812, -2.26301
1.61479e+09,34.369,11.5214,-0.964475,-0.0527018,-0.0577031, -2.26341
1.61479e+09,34.0064,11.097,-0.937312,-0.0372221,-0.0377935, -2.25358
1.61479e+09,33.6018,10.6532,-0.901738,-0.026641,-0.0508073, -2.25329
1.61479e+09,33.1879,10.1415,-0.876654,-0.0346932,-0.0347401, -2.26719
1.61479e+09,32.7659,9.63243,-0.851645,-0.0339235,-0.0455818, -2.27334
1.61479e+09,32.417,9.23859,-0.834415,-0.0284786,-0.0340279, -2.27648
1.61479e+09,32.0484,8.86995,-0.776693,-0.0385624,-0.0480339, -2.27881
1.61479e+09,31.6968,8.48669,-0.74838,-0.0227732,-0.0708673, -2.27941
1.61479e+09,31.342,8.08797,-0.733813,-0.0130808,-0.065425, -2.2787
1.61479e+09,30.9785,7.70392,-0.697608,-0.00493603,-0.0826306, -2.28817
1.61479e+09,30.6289,7.32696,-0.655837,0.00943807,-0.11107, -2.294
1.61479e+09,30.2389,6.93315,-0.603048,0.0301333,-0.066142, -2.30865
1.61479e+09,29.8148,6.51199,-0.51931,0.0477567,-0.174971, -2.32652
1.61479e+09,29.4477,6.07717,-0.433146,0.0145598,-0.138786, -2.22943
1.61479e+09,29.1002,5.60906,-0.377749,0.00743918,-0.0938399, -2.17539
1.61479e+09,28.7599,5.18878,-0.351165,0.0427932,-0.0621171, -2.19166
1.61479e+09,28.4132,4.7851,-0.330985,0.0630475,-0.0542865, -2.29131
1.61479e+09,28.0477,4.36871,-0.327143,0.0232058,-0.0250172, -2.4035
1.61479e+09,27.5878,4.06364,-0.31826,0.0203891,-0.00153003, -2.5819
1.61479e+09,27.1594,3.80384,-0.333903,-0.00600585,-0.0123563, -2.64201
1.61479e+09,26.5986,3.51614,-0.3066,-0.0172884,-0.0354456, -2.74301
1.61479e+09,26.1203,3.33917,-0.295813,-0.0190969,-0.03031, -2.79784
1.61479e+09,25.5154,3.17554,-0.279786,-0.0269387,-0.0889047, -2.94307
1.61479e+09,24.9975,3.10011,-0.249941,-0.0206296,-0.0679904, -3.00566
1.61479e+09,24.4287,3.05274,-0.233855,-0.00904208,-0.00896253, -3.02822
1.61479e+09,23.9117,3.00222,-0.228929,-0.0121939,-0.0149141, -3.03884
1.61479e+09,23.3945,2.95623,-0.228981,-0.0133368,-0.0156894, -3.0508
1.61479e+09,22.8809,2.93654,-0.217811,-0.0120758,-0.0185562, 3.13966
1.61479e+09,22.3597,2.96013,-0.218716,-0.0119116,-0.0215223, 3.1166
1.61479e+09,21.842,2.98416,-0.208997,-0.00949784,-0.0224679, 3.13034
1.61479e+09,21.3322,2.99072,-0.20085,-0.00707044,-0.0200829, -3.12475
1.61479e+09,20.8099,2.98281,-0.193357,-0.0109889,-0.0172248, -3.10876
1.61479e+09,20.2789,2.97593,-0.186281,-0.00823393,-0.0125852, -3.10559
1.61479e+09,19.7617,2.96246,-0.188108,-0.0105438,-0.0149649, -3.10989
1.61479e+09,19.2485,2.95589,-0.180641,-0.0147894,-0.019346, -3.12105
1.61479e+09,18.7285,2.94992,-0.177098,-0.0132379,-0.0220438, -3.12881
1.61479e+09,18.1769,2.96167,-0.173182,-0.0156767,-0.0126463, -3.13416
1.61479e+09,17.6338,2.96996,-0.168847,-0.0137686,-0.00972494, 3.14073
1.61479e+09,17.1032,2.97644,-0.157646,-0.00955261,-0.0253815, 3.13379
1.61479e+09,16.5647,2.9918,-0.153292,-0.0137931,-0.023569, 3.12792
1.61479e+09,16.006,3.00432,-0.147931,-0.0102301,-0.0155824, -3.12733
1.61479e+09,15.4656,3.003,-0.140606,-0.0103015,-0.0204331, -3.11633
1.61479e+09,14.9299,3.00499,-0.140819,-0.0129117,-0.020241, -3.12705
1.61479e+09,14.3833,3.00356,-0.123625,-0.0106446,-0.0168348, -3.13659
1.61479e+09,13.8365,3.01122,-0.124392,-0.00728629,-0.0183736, -3.13713
1.61479e+09,13.3049,3.01114,-0.119378,-0.01414,-0.0224728, -3.13345
1.61479e+09,12.748,3.02116,-0.107353,-0.0131344,-0.0152892, -3.13648
1.61479e+09,12.2011,3.03436,-0.113691,-0.00500014,-0.00808916, -3.14082
1.61479e+09,11.6571,3.05208,-0.113657,-0.00610756,-0.00373848, 3.12715
1.61479e+09,11.1278,3.11285,-0.111977,-0.00171347,-0.0083026, 2.99801
1.61479e+09,10.5964,3.20064,-0.103445,-0.0111539,-0.0160792, 2.98082
1.61479e+09,10.0664,3.29471,-0.0985929,-0.0155201,-0.0179711, 2.97643
1.61479e+09,9.53629,3.39879,-0.0940785,-0.01348,-0.0241581, 2.96338
1.61479e+09,9.04459,3.50242,-0.0800743,-0.0099978,-0.0265653, 2.94682
1.61479e+09,8.46171,3.63254,-0.0731445,-0.00914352,-0.0237657, 2.92536
1.61479e+09,7.89586,3.76983,-0.0646067,-0.00979312,-0.024107, 2.91223
